section_no,section_id,section_code,section_name,section_mandatory,field_position,field_id,field_name,label,description,required,data_type,source,partner_scope,seo_relevant,schema_relevant,compliance_relevant,accessibility_relevant,translation_relevant,ai_generated,editable,validation_rule,default_value,status,version,updated_at
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,9,SYS_009,build_id,Build Id,Build-ID,CONDITIONAL,String,Cloud Build,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,10,SYS_010,deployment_id,Deployment Id,Deployment-ID,CONDITIONAL,String,Deployment,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,11,SYS_011,service_name,Service Name,Dienst,YES,String,Cloud Run,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,12,SYS_012,region,Region,Region,YES,String,Cloud Run,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,13,SYS_013,deployment_url,Deployment Url,Ziel-URL,NO,URL,Cloud Run,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,14,SYS_014,healthcheck_url,Healthcheck Url,Healthcheck,NO,URL,Monitoring,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,15,SYS_015,deployment_status,Deployment Status,"SUCCESS, FAILED oder PENDING",YES,Enum,Deployment,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,16,SYS_016,deployed_at,Deployed At,Zeitpunkt,NO,Datetime,Deployment,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,17,SYS_017,log_reference,Log Reference,Log-ID,NO,String,Logging,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,18,SYS_018,monitoring_status,Monitoring Status,"HEALTHY, DEGRADED oder DOWN",YES,Enum,Monitoring,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,19,SYS_019,rollback_version,Rollback Version,Rollback,NO,String,Deployment,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,20,SYS_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
